Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Dementia	10/436	1.2625217196937763E-4	0.0016544084614867245	0	0	4.247366632687734	38.129584124358416	SERPINA3;IL1A;IL6;CSF2;IL1B;PDGFB;SOD2;TNF;PPARGC1A;ICAM1
Rectal Carcinoma	8/276	1.2710315418650958E-4	0.0016633419432024183	0	0	5.367686527106817	48.150894060671774	IL6;IFI27;CCL20;SOD2;TNF;MMP9;TLR2;TYMP
Alcoholic Steatohepatitis	4/48	1.3030189954309774E-4	0.0017029349317946338	0	0	15.432098765432096	138.05025456345396	IL6;SOD2;TNF;MMP9
Hepatocarcinogenesis	11/527	1.3186661502758728E-4	0.0017210957403600636	0	0	3.865345421322651	34.531912299996726	SOCS3;IL1A;IL6;EDN1;IFI27;MIR221;IL1B;TNF;S100A9;S100A8;HBEGF
Polycythemia Vera	7/207	1.325010746316776E-4	0.0017270829727853152	0	0	6.262300948291285	55.915582944177764	STAT5A;SOCS3;CSF3;IL6;CSF2;IFI27;IRAK2
Essential Hypertension	8/278	1.3357134964759804E-4	0.0017387274494524417	0	0	5.329070077271516	47.53996679245762	IL6;EDN1;CYP4F3;S100A12;TNF;PPARGC1A;MMP9;MYLK
Angiolymphoid hyperplasia	3/19	1.3932313085758045E-4	0.001811200701148546	0	0	29.23976608187134	259.611539190023	IL1A;IL6;IL1B
Aortic Rupture	3/19	1.3932313085758045E-4	0.0018088080978445188	0	0	29.23976608187134	259.611539190023	CSF3;CXCL1;MMP9
Inflammatory disease of mucous membrane	3/19	1.3932313085758045E-4	0.0018064218074779694	0	0	29.23976608187134	259.611539190023	CSF3;CSF2;IL1B
Trisomy	7/209	1.4062402384516318E-4	0.001820886569631441	0	0	6.2023746234272545	55.01147003900967	SERPINA3;IL6;TNFAIP3;SOD2;S100A8;ICAM1;BIRC3
Polyarthritis	4/49	1.41297576425352E-4	0.0018272007646162626	0	0	15.117157974300829	134.00819985487522	IL1A;VTCN1;TNF;ICAM1
Premature aging syndrome	5/92	1.4164253171419024E-4	0.0018292546671314872	0	0	10.06441223832528	89.19287496570094	C3;IL1A;IL1B;SOD2;MMP9
Lymphoma, Follicular	9/359	1.4365425362768724E-4	0.0018528005310405648	0	0	4.642525533890436	41.07753557068201	STAT5A;SOCS3;CSF2;IFI27;TNFAIP3;TNF;S100A9;MMP9;S100A8
Presenile dementia	9/362	1.528998929434491E-4	0.001969462841216537	0	0	4.604051565377532	40.44994081585244	SERPINA3;IL1A;IL6;CSF2;IL1B;SOD2;TNF;PPARGC1A;ICAM1
Candidiasis	4/50	1.529493133786741E-4	0.0019675207485413734	0	0	14.814814814814815	130.1541329861567	CSF3;CSF2;IL1B;TNF
Fibromyalgia	4/50	1.529493133786741E-4	0.00196494882599426	0	0	14.814814814814815	130.1541329861567	EDN1;IL6;CSF2;TNF
Congenital contractural arachnodactyly	7/212	1.535622755714522E-4	0.001970248099629546	0	0	6.114605171208944	53.69482056616768	IL6;IFI27;MIR221;TNF;S100A9;S100A8;ICAM1
polyps	8/285	1.5839040698380447E-4	0.002029544875928071	0	0	5.198180636777128	45.48640749779768	C3;IL6;CSF2;IL1B;TNF;MMP9;HBEGF;TLR2
Blast Phase	7/214	1.627118031020556E-4	0.002082202605321618	0	0	6.057459328487365	52.84242818300387	SOCS3;IL6;CSF2;IL1B;LIF;MMP9;ICAM1
stage, gastric cancer	3/20	1.6326661819608508E-4	0.002086585596399381	0	0	27.777777777777775	242.22572219428326	IL1A;IL1B;TNF
Amebic colitis	3/20	1.6326661819608508E-4	0.002083875744975486	0	0	27.777777777777775	242.22572219428326	IL1A;IL1B;TNF
Chronic myocardial ischemia	3/20	1.6326661819608508E-4	0.002081172922997567	0	0	27.777777777777775	242.22572219428326	EDN1;MMP9;TYMP
Chronic small plaque psoriasis	3/20	1.6326661819608508E-4	0.0020784771031491247	0	0	27.777777777777775	242.22572219428326	IL1A;EDN1;IL1B
Cutaneous Fibrous Histiocytoma	3/20	1.6326661819608508E-4	0.002075788258255012	0	0	27.777777777777775	242.22572219428326	IL1A;IL1B;PDGFB
Early onset periodontitis	3/20	1.6326661819608508E-4	0.0020731063612805223	0	0	27.777777777777775	242.22572219428326	IL1A;IL1B;TNF
Endophthalmitis	3/20	1.6326661819608508E-4	0.0020704313853304825	0	0	27.777777777777775	242.22572219428326	IL1B;TNF;TLR2
Membranous glomerulonephritis	5/95	1.647597215564951E-4	0.002086673380743858	0	0	9.746588693957113	84.90275222604666	C3;IFI27;IL1B;TNF;MMP9
Pain, Crushing	4/51	1.6528016723371363E-4	0.0020905707639291347	0	0	14.524328249818446	126.47594104245212	CSF3;EDN1;CSF2;TNF
Pain, Migratory	4/51	1.6528016723371363E-4	0.0020878836549780688	0	0	14.524328249818446	126.47594104245212	CSF3;EDN1;CSF2;TNF
Pain, Splitting	4/51	1.6528016723371363E-4	0.0020852034448946566	0	0	14.524328249818446	126.47594104245212	CSF3;EDN1;CSF2;TNF
Suffering, Physical	4/51	1.6528016723371363E-4	0.0020825301071447917	0	0	14.524328249818446	126.47594104245212	CSF3;EDN1;CSF2;TNF
Ache	4/51	1.6528016723371363E-4	0.002079863615330266	0	0	14.524328249818446	126.47594104245212	CSF3;EDN1;CSF2;TNF
Radiating pain	4/51	1.6528016723371363E-4	0.0020772039431879	0	0	14.524328249818446	126.47594104245212	CSF3;EDN1;CSF2;TNF
Precursor B-cell lymphoblastic leukemia	9/367	1.6941341040374315E-4	0.0021264303926538794	0	0	4.541326067211625	39.43309997615312	C3;STAT5A;BST2;CSF3;IL6;CSF2;IL1B;PLAT;TNF
Pulmonary Hypertension	6/151	1.7030615850174922E-4	0.002134909344075499	0	0	7.358351729212656	63.85513471880113	IL6;EDN1;PDGFB;SOD2;TNF;MMP9
Adenocarcinoma of prostate	7/216	1.722981723058335E-4	0.002157129219645518	0	0	6.001371742112482	52.00959203943498	EDN1;CSF2;MIR221;MAP3K8;SOD2;TNF;MMP9
Aortic Aneurysm	5/96	1.7307218610106086E-4	0.0021640629071262418	0	0	9.645061728395062	83.54361294170292	EDN1;IL6;S100A12;MMP9;MYLK
Idiopathic pulmonary hypertension	5/96	1.7307218610106086E-4	0.0021613131448554334	0	0	9.645061728395062	83.54361294170292	STAT5A;EDN1;IL6;TNF;PPARGC1A
Aneurysm	6/152	1.765359349798038E-4	0.0022017705190120708	0	0	7.309941520467835	63.17241304601477	IL6;FAM167A;MIR221;IL1B;TNF;MMP9
Fibrosis, Liver	11/545	1.766445104533345E-4	0.0022003323811601665	0	0	3.7376826367652054	32.298703318135416	SOCS3;CSF3;IL6;MMP13;IFI27;MIR221;OAS1;IL1B;TNF;MMP9;HBEGF
Chronic progressive external ophthalmoplegia	4/52	1.7831340447074012E-4	0.0022183090368840933	0	0	14.245014245014245	122.9625050799474	IL1A;IL1B;SOD2;TYMP
Idiopathic crescentic glomerulonephritis	4/52	1.7831340447074012E-4	0.0022155046006807	0	0	14.245014245014245	122.9625050799474	IL1A;IL1B;TNF;MMP9
Migraine Disorders	8/290	1.7835138855084925E-4	0.002213178594290084	0	0	5.108556832694763	44.095810271524165	C3;IL1A;EDN1;PDGFB;S100A12;SOD2;TNF;MMP9
Depressive disorder	13/741	1.798667322633701E-4	0.0022291680260837343	0	0	3.248862897985705	28.01590109682448	CSF3;EDN1;CSF2;ITGB3;PDGFB;LIF;SOD2;TNF;IL1A;IL6;OAS2;IL1B;PPARGC1A
Respiratory Hypersensitivity	3/21	1.897307119999985E-4	0.0023484552110025004	0	0	26.455026455026452	226.71705810566328	IL6;CXCL1;TNF
Rheumatoid Nodule	3/21	1.897307119999985E-4	0.0023455011792905475	0	0	26.455026455026452	226.71705810566328	IL1A;IL1B;TNF
Leukomalacia, Periventricular	3/21	1.897307119999985E-4	0.0023425545697688256	0	0	26.455026455026452	226.71705810566328	IL6;SOD2;TNF
Amyloid nephropathy	3/21	1.897307119999985E-4	0.002339615354499354	0	0	26.455026455026452	226.71705810566328	SAA1;SAA2;TNF
Erythema Chronicum Migrans	3/21	1.897307119999985E-4	0.002336683505684192	0	0	26.455026455026452	226.71705810566328	CXCL1;MMP9;TNF
Helicobacter-associated gastritis	3/21	1.897307119999985E-4	0.002333758995664562	0	0	26.455026455026452	226.71705810566328	CCL20;TNF;HBEGF
Raynaud Phenomenon	3/21	1.897307119999985E-4	0.0023308417969199816	0	0	26.455026455026452	226.71705810566328	IL1A;EDN1;IL1B
Mycobacterium Infections	5/98	1.9065473843012313E-4	0.0023392693748954434	0	0	9.44822373393802	80.92447484779629	IL6;TNF;MMP9;IRF9;TLR2
Myelofibrosis	5/98	1.9065473843012313E-4	0.0023363525801636535	0	0	9.44822373393802	80.92447484779629	STAT5A;IL1A;CSF3;CSF2;IL1B
Pain, Burning	4/53	1.9207249264700503E-4	0.0023507950905787864	0	0	13.976240391334729	119.60360155592913	CSF3;EDN1;CSF2;TNF
Interstitial Cystitis	4/53	1.9207249264700503E-4	0.002347871216088017	0	0	13.976240391334729	119.60360155592913	IL6;CSF2;TNFSF14;HBEGF
Glioblastoma Multiforme	14/854	2.0226239790392174E-4	0.0024693600578878793	0	0	3.0358227079538556	25.822540085029306	IL32;CSF2;ITGB3;TNF;MMP9;CYP27B1;SOCS3;IL6;MMP13;IFI27;MIR221;IL1B;IRF7;BIRC3
Oral Cavity Carcinoma	5/100	2.0956816622055144E-4	0.0025553795752054336	0	0	9.25925925925926	78.43019903491546	IL6;LIF;SOD2;TNF;MMP9
Idiopathic pulmonary arterial hypertension	8/297	2.0973701733519587E-4	0.0025542694007066975	0	0	4.988153136301284	42.2479416906424	IL6;EDN1;IL1B;SOD2;TNF;PPARGC1A;MMP9;TLR2
Rosacea	3/22	2.18826806881905E-4	0.0026616706163803986	0	0	25.25252525252525	212.808837807559	IL1B;TNF;TLR2
Adult Hodgkin Lymphoma	3/22	2.18826806881905E-4	0.002658380541452858	0	0	25.25252525252525	212.808837807559	CSF3;IL6;TNFAIP3
Disorder of Achilles tendon	3/22	2.18826806881905E-4	0.002655098590167114	0	0	25.25252525252525	212.808837807559	IL6;IL1B;TLR2
Adenocarcinoma Of Esophagus	8/299	2.19493757426947E-4	0.002659907087536418	0	0	4.954787563483215	41.740055819753856	C3;IL6;TNF;MMP9;ICAM1;BIRC3;TLR2;TYMP
Hypertension, Portal	5/101	2.195445690697785E-4	0.0026572463359824917	0	0	9.167583425009168	77.22731296210713	NANOS1;IL6;EDN1;IL1B;TNF
Otitis Media	5/101	2.195445690697785E-4	0.002653977890304776	0	0	9.167583425009168	77.22731296210713	IL1A;IL6;IL1B;TNF;TLR2
Pulmonary Emphysema	7/225	2.212658818381218E-4	0.002671500106517274	0	0	5.761316872427983	48.488081037311005	C3;SERPINA3;IL6;IL1B;TNF;MMP9;TLR2
Cardiomegaly	6/159	2.2535875627942742E-4	0.0027175777382996476	0	0	6.988120195667364	58.684954250372236	EDN1;IL1B;LIF;SOD2;TNF;MYLK
Sarcoma	12/658	2.2723856678964066E-4	0.0027368880323634663	0	0	3.3772374197906108	28.333367569500272	IL32;IL6;CSF2;IFI27;MIR221;PDGFB;MAP3K8;SOD2;TNF;S100A9;MMP9;TLR2
Gastric Adenocarcinoma	9/383	2.325925428484297E-4	0.0027979430980592007	0	0	4.351610095735421	36.40653776490251	IL6;MYEOV;IL1B;MAP3K8;TNF;CXCL14;MMP9;S100A8;HBEGF
Cystitis	4/56	2.3794237869751185E-4	0.0028587991416126482	0	0	13.227513227513226	110.36351878198728	CSF3;IL1B;SOD2;TNF
Retinal Vein Occlusion	3/23	2.5066432664007577E-4	0.003007971919680909	0	0	24.154589371980673	200.2752622690478	EDN1;IL6;IL1B
Dermatitis, Irritant	3/23	2.5066432664007577E-4	0.003004303661242274	0	0	24.154589371980673	200.2752622690478	IL1A;IL1B;TNF
Typhoid Fever	3/23	2.5066432664007577E-4	0.003000644338877789	0	0	24.154589371980673	200.2752622690478	IL1A;IL1B;TNF
Acute-On-Chronic Liver Failure	3/23	2.5066432664007577E-4	0.0029969939199740447	0	0	24.154589371980673	200.2752622690478	CSF3;IL6;MMP9
Acute pyelonephritis	3/23	2.5066432664007577E-4	0.002993352372076142	0	0	24.154589371980673	200.2752622690478	CXCL2;MMP9;TLR2
Cholesteatoma	3/23	2.5066432664007577E-4	0.002989719662886729	0	0	24.154589371980673	200.2752622690478	IL1B;TNF;HBEGF
Chronic arthritis	3/23	2.5066432664007577E-4	0.002986095760265048	0	0	24.154589371980673	200.2752622690478	IL1A;IL1B;CXCL1
Chronic glomerulonephritis	3/23	2.5066432664007577E-4	0.0029824806322259864	0	0	24.154589371980673	200.2752622690478	IL6;IFI27;TNF
Enthesitis-Related Arthritis	3/23	2.5066432664007577E-4	0.0029788742469391352	0	0	24.154589371980673	200.2752622690478	IL6;TNF;TLR2
Functional Gastrointestinal Disorders	3/23	2.5066432664007577E-4	0.002975276572727856	0	0	24.154589371980673	200.2752622690478	CSF3;EDN1;MYLK
Hemorrhagic Fever with Renal Syndrome	3/23	2.5066432664007577E-4	0.002971687578068353	0	0	24.154589371980673	200.2752622690478	IL6;ITGB3;TNF
Multi-infarct dementia	3/23	2.5066432664007577E-4	0.0029681072315887527	0	0	24.154589371980673	200.2752622690478	IL1A;IL6;IL1B
Carotid Artery Diseases	4/57	2.548432757496265E-4	0.003013958741356594	0	0	12.99545159194282	107.53556603841831	IL6;TNF;MMP9;ICAM1
Necrosis	4/57	2.548432757496265E-4	0.003010336194792463	0	0	12.99545159194282	107.53556603841831	IL6;IL1B;SOD2;TNF
Cardiomyopathy, Familial Idiopathic	9/388	2.5594990822194464E-4	0.003019778749105969	0	0	4.29553264604811	35.52632647611172	CSF3;IL6;EDN1;MMP13;IL1B;RBM20;SOD2;TNF;MMP9
Thyroid Neoplasm	10/476	2.562312417484074E-4	0.003019473194128715	0	0	3.8904450669156554	32.17176405666109	IL6;CSF2;IFI27;MIR221;IL1B;PDGFB;METTL7A;TNF;CXCL14;MMP9
Carotid Atherosclerosis	5/105	2.631118629354319E-4	0.0030968423819514065	0	0	8.818342151675484	72.68898837619285	IL6;SOD2;PPARGC1A;MMP9;TLR2
Papillary thyroid carcinoma	11/571	2.6375907896593125E-4	0.003100746684302838	0	0	3.567490432639294	29.39781376487474	IL1A;EDN1;IFI27;MIR221;CCL20;MAP3K8;TNF;CXCL14;MMP9;ICAM1;TYMP
Metastasis from malignant tumor of prostate	7/232	2.666450866294396E-4	0.0031309294042940654	0	0	5.587484035759898	45.98271418554496	IL6;EDN1;IFI27;IL1B;TNF;MMP9;ICAM1
Impaired cognition	12/671	2.7164301427234623E-4	0.0031858085253802133	0	0	3.311806590495115	27.193316115946306	C3;SERPINA3;IL1A;IL6;CSF2;ITGB3;IL1B;MX1;PDGFB;TNF;TLR2;TYMP
Severe Dengue	4/58	2.725900873987612E-4	0.003193105338444607	0	0	12.77139208173691	104.82172927888917	IL6;IL1B;TNF;ICAM1
Chronic myeloproliferative disorder	7/233	2.7369822827064556E-4	0.003202269270766553	0	0	5.56350341758067	45.64011357998836	STAT5A;SOCS3;CSF3;CSF2;IFI27;PLAT;TNF
Mental Depression	11/575	2.799461099401091E-4	0.0032714748733548064	0	0	3.542673107890499	28.982302034138915	IL1A;IL6;EDN1;CSF2;OAS2;ITGB3;IL1B;LIF;SOD2;TNF;PPARGC1A
Staphylococcal toxic shock syndrome	3/24	2.853507455627043E-4	0.0033306735479694274	0	0	23.148148148148145	188.93035759685608	IL6;IL1B;TNF
Acne	4/59	2.912073151269398E-4	0.0033950005848962807	0	0	12.554927809165097	102.21563240839967	IL1A;IL1B;TNF;TLR2
Libman-Sacks Disease	4/59	2.912073151269398E-4	0.0033909780723549348	0	0	12.554927809165097	102.21563240839967	IL6;TNIP1;TNFAIP3;CFB
Follicular thyroid carcinoma	6/167	2.9356596150161354E-4	0.0034143979522341513	0	0	6.6533599467731195	54.1144923678303	IL1A;IL6;MIR221;IL1B;MMP9;ICAM1
Progressive Neoplastic Disease	6/167	2.9356596150161354E-4	0.003410362020848532	0	0	6.6533599467731195	54.1144923678303	IL32;IL6;CSF2;TNF;MMP9;BIRC3
Tumor Promotion	5/108	2.998747522879739E-4	0.003479538448035664	0	0	8.573388203017831	69.54857392708931	STAT5A;IL6;IFI27;IL1B;TNF
Mechanical Allodynia	5/108	2.998747522879739E-4	0.003475435218733735	0	0	8.573388203017831	69.54857392708931	IL1A;IL6;EDN1;IL1B;TNF
Fatty Liver, Alcoholic	4/60	3.1071960518130865E-4	0.0035968813659857496	0	0	12.345679012345679	99.71135362369876	IL6;IL1B;TNF;PPARGC1A
Overweight	7/238	3.1125249099157236E-4	0.0035988111546649093	0	0	5.446623093681917	43.9809700818715	IL6;EDN1;IL1B;TNF;MMP9;ICAM1;TLR2
Cholestasis	8/315	3.1178111925207237E-4	0.0036006872385538984	0	0	4.703115814226925	37.969237658828796	IL1A;IL6;PDGFB;SAA1;TNF;CXCL2;ICAM1;TLR2
Progressive cGVHD	6/169	3.129154868557111E-4	0.0036095462497863014	0	0	6.574621959237343	53.05442086738361	IL32;IL6;CSF2;TNF;MMP9;BIRC3
Complete atrioventricular block	6/170	3.229581943224965E-4	0.0037210236035187523	0	0	6.5359477124183005	52.535867140264266	IL32;IL1A;IL6;TNF;TLR2;PSMB9
Tooth Attrition	3/25	3.2299160956106147E-4	0.0037170509821617234	0	0	22.22222222222222	178.61964914822568	CSF3;IL1B;SAA1
Aortic Diseases	3/25	3.2299160956106147E-4	0.0037127035541124117	0	0	22.22222222222222	178.61964914822568	S100A12;SOD2;MMP9
Congenital infectious disease	3/25	3.2299160956106147E-4	0.003708366283605271	0	0	22.22222222222222	178.61964914822568	IL6;IL1B;MMP9
Pyemia	3/25	3.2299160956106147E-4	0.003704039135082978	0	0	22.22222222222222	178.61964914822568	CSF3;TNF;MMP9
Abortion, Tubal	5/110	3.264629350114076E-4	0.0037394845283124875	0	0	8.417508417508417	67.56897422442917	CSF3;IL6;IL1B;LIF;IFI6
Deep Vein Thrombosis	5/110	3.264629350114076E-4	0.003735131228512356	0	0	8.417508417508417	67.56897422442917	IL6;CSF2;ITGB3;PLAT;MMP9
Allergic disposition	7/240	3.2738666186514227E-4	0.0037413443172216493	0	0	5.401234567901234	43.341497248443	IL1A;IL6;CSF2;ITGB3;ADAM8;TNF;TLR2
Neoplasms	17/1236	3.2846564977003845E-4	0.003749315221765317	0	0	2.547045427304327	20.430050786751202	STAT5A;SERPINA3;EDN1;CSF2;VTCN1;SOD2;TNF;CXCL14;MMP9;CXCL5;SOCS3;IL6;IFI27;MIR221;IL1B;XAF1;TLR2
Cholestasis, Extrahepatic	4/61	3.3115174101903223E-4	0.0037755908477204742	0	0	12.143290831815422	97.30338622408532	IL6;IL1B;TNF;MMP9
Metastatic Prostate Carcinoma	7/241	3.3570185897177006E-4	0.0038230334530412005	0	0	5.3788228062086985	43.026747975078216	IL6;EDN1;IFI27;IL1B;TNF;MMP9;ICAM1
Medulloblastoma	11/590	3.4834308315388995E-4	0.003962402570875498	0	0	3.452605147520402	27.49075631506805	C3;CSF3;IL6;CSF2;IFI27;MIR221;PDGFB;LIF;TNF;S100A9;MMP9
Pemphigus Vulgaris	4/62	3.5252863570958486E-4	0.004005377377750058	0	0	11.947431302270012	94.9866033805957	C3;IL6;TNF;MMP9
Arthritis, Gouty	3/26	3.636905569055385E-4	0.0041274258582767115	0	0	21.367521367521366	169.21382842466826	IL6;IL1B;MMP9
Malaria, Vivax	3/26	3.636905569055385E-4	0.004122665274818492	0	0	21.367521367521366	169.21382842466826	IL6;IL1B;TNF
Coronary Thrombosis	3/26	3.636905569055385E-4	0.004117915660446581	0	0	21.367521367521366	169.21382842466826	ITGB3;PLAT;MMP9
Rheumatic Fever	4/63	3.7487532479233717E-4	0.004239671682461553	0	0	11.757789535567312	92.75622639028543	IL1B;TNF;ICAM1;TLR2
Lichen Planus, Oral	4/63	3.7487532479233717E-4	0.0042347984966196435	0	0	11.757789535567312	92.75622639028543	IL6;ATG9B;TNF;TLR2
Kidney Calculi	4/63	3.7487532479233717E-4	0.004229936500641894	0	0	11.757789535567312	92.75622639028543	IL1A;IL6;IL1B;MMP9
Monocytic leukemia	4/63	3.7487532479233717E-4	0.004225085656031066	0	0	11.757789535567312	92.75622639028543	IL6;CSF2;IL1B;TNF
Myeloid Leukemia	10/501	3.84156927703084E-4	0.004324735722183172	0	0	3.6963110815406224	29.069488515429374	STAT5A;CSF3;IL6;CSF2;IL1B;PDGFB;LIF;TNF;MMP9;ICAM1
Urticaria	5/114	3.8495968458348917E-4	0.004328814393691684	0	0	8.122157244964262	63.85942125184443	IL1A;IL1B;SOD2;TNF;ICAM1
Gingival Diseases	5/114	3.8495968458348917E-4	0.00432386717724175	0	0	8.122157244964262	63.85942125184443	IL1A;IL6;IL1B;TNF;TLR2
Impaired glucose tolerance	8/326	3.919866637140842E-4	0.004397768186052534	0	0	4.544421722335833	35.647728879300544	SOCS3;IL6;TNF;S100A9;PPARGC1A;ICAM1;MYLK;TLR2
Herpes Simplex Infections	10/503	3.963585920716705E-4	0.004441747141254706	0	0	3.6816140195861866	28.83878661705777	IL6;EDN1;CSF2;TNFSF14;MX1;LIF;IL36G;SPRR2A;TNF;ICAM1
Diaphragmatic Hernia	4/64	3.982169588890113E-4	0.0044574900591813245	0	0	11.574074074074073	90.60779604593291	EDN1;IL6;TNF;ICAM1
Appendicitis	3/27	4.075493390688953E-4	0.004556763258667921	0	0	20.576131687242796	160.60387973545184	CSF3;IL6;TNF
Extramedullary Hematopoiesis (disorder)	3/27	4.075493390688953E-4	0.004551585118601253	0	0	20.576131687242796	160.60387973545184	CSF3;IL6;TNF
Localized scleroderma	3/27	4.075493390688953E-4	0.004546418733676621	0	0	20.576131687242796	160.60387973545184	CSF3;IL6;TNF
Mumps	3/27	4.075493390688953E-4	0.004541264063910548	0	0	20.576131687242796	160.60387973545184	IL6;CSF2;ICAM1
Malignant neoplasm of thyroid	10/505	4.0888205015792545E-4	0.004550954460874395	0	0	3.667033370003667	28.610501758102792	IL32;SOCS3;EDN1;IFI27;CCL20;METTL7A;PDZK1IP1;TNF;MMP9;ICAM1
Neutropenia	6/178	4.127147837008014E-4	0.004588417301144204	0	0	6.242197253433208	48.64390636667199	SOCS3;CSF3;IL6;CSF2;IL1B;TNF
Alzheimer Disease, Early Onset	5/116	4.1701814853137124E-4	0.00463102187996194	0	0	7.982120051085569	62.11989795222341	IL1A;CSF2;IL1B;SOD2;TNF
FRIEDREICH ATAXIA 1	4/65	4.2257879680403823E-4	0.004687476766354501	0	0	11.396011396011396	88.53714674922986	IL1B;SOD2;PPARGC1A;ICAM1
Retro-Ocular Headache	2/6	4.272697218479748E-4	0.004734167786157719	0	0	61.728395061728385	478.89475784333683	CSF3;IL6
Sharp Headache	2/6	4.272697218479748E-4	0.004728836516128262	0	0	61.728395061728385	478.89475784333683	CSF3;IL6
Meningitis, Meningococcal, Serogroup A	2/6	4.272697218479748E-4	0.004723517239957139	0	0	61.728395061728385	478.89475784333683	MMP13;MMP9
Meningitis, Meningococcal, Serogroup B	2/6	4.272697218479748E-4	0.004718209917215614	0	0	61.728395061728385	478.89475784333683	MMP13;MMP9
Meningitis, Meningococcal, Serogroup C	2/6	4.272697218479748E-4	0.004712914507656449	0	0	61.728395061728385	478.89475784333683	MMP13;MMP9
Meningitis, Meningococcal, Serogroup W-135	2/6	4.272697218479748E-4	0.004707630971212889	0	0	61.728395061728385	478.89475784333683	MMP13;MMP9
Meningitis, Meningococcal, Serogroup Y	2/6	4.272697218479748E-4	0.004702359267997645	0	0	61.728395061728385	478.89475784333683	MMP13;MMP9
PERIODONTITIS, LOCALIZED AGGRESSIVE	2/6	4.272697218479748E-4	0.004697099358301897	0	0	61.728395061728385	478.89475784333683	IL1B;TLR2
Throbbing Headache	2/6	4.272697218479748E-4	0.004691851202594298	0	0	61.728395061728385	478.89475784333683	CSF3;IL6
Vertex Headache	2/6	4.272697218479748E-4	0.004686614761519973	0	0	61.728395061728385	478.89475784333683	CSF3;IL6
Actinic prurigo	2/6	4.272697218479748E-4	0.0046813899958995505	0	0	61.728395061728385	478.89475784333683	IL1B;TNF
Bilateral Headache	2/6	4.272697218479748E-4	0.00467617686672817	0	0	61.728395061728385	478.89475784333683	CSF3;IL6
Bursitis	2/6	4.272697218479748E-4	0.0046709753351745235	0	0	61.728395061728385	478.89475784333683	IL6;IL1B
C3 Glomerulonephritis	2/6	4.272697218479748E-4	0.004665785362579885	0	0	61.728395061728385	478.89475784333683	C3;CFB
Cervical lymphadenitis	2/6	4.272697218479748E-4	0.004660606910457154	0	0	61.728395061728385	478.89475784333683	IL1B;TNF
Chorioretinitis	2/6	4.272697218479748E-4	0.004655439940489907	0	0	61.728395061728385	478.89475784333683	IL6;TNF
Cowpox	2/6	4.272697218479748E-4	0.004650284414531447	0	0	61.728395061728385	478.89475784333683	CXCL1;TNF
Generalized Headache	2/6	4.272697218479748E-4	0.004645140294603868	0	0	61.728395061728385	478.89475784333683	CSF3;IL6
Gingival Recession	2/6	4.272697218479748E-4	0.004640007542897123	0	0	61.728395061728385	478.89475784333683	IL1A;IL1B
Hemicrania	2/6	4.272697218479748E-4	0.004634886121768098	0	0	61.728395061728385	478.89475784333683	CSF3;IL6
Hemodynamic instability	2/6	4.272697218479748E-4	0.004629775993739688	0	0	61.728395061728385	478.89475784333683	IL6;TNF
Ocular Headache	2/6	4.272697218479748E-4	0.004624677121499886	0	0	61.728395061728385	478.89475784333683	CSF3;IL6
Orthostatic Headache	2/6	4.272697218479748E-4	0.004619589467900876	0	0	61.728395061728385	478.89475784333683	CSF3;IL6
Periorbital Headache	2/6	4.272697218479748E-4	0.004614512995958128	0	0	61.728395061728385	478.89475784333683	CSF3;IL6
Hyperhomocysteinemia	5/117	4.337833017479725E-4	0.00467971711260052	0	0	7.9138968027856915	61.27702954484139	IL6;SOD2;TNF;MMP9;ICAM1
stage, non-small cell lung cancer	4/66	4.479861983152649E-4	0.004827640742371078	0	0	11.22334455667789	86.5403830904135	CSF2;MIR221;MAP3K8;CXCL5
